hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.22,1103,32.09,-0.3,-0.32,"Detmers, Reid",33.16,672282,LAA,44.7,40.82,Slider,SL,32.73,2451.96,82.62,86.03,62.27
R,0.27,359,44.57,-0.98,-1.22,"Detmers, Reid",10.79,672282,LAA,55.71,22.64,Curveball,CU,36.92,2517.75,77.74,72.33,47
R,0.34,316,25.32,1.01,0.9,"Detmers, Reid",9.5,672282,LAA,42.72,26.52,Changeup,CH,32.88,1630.91,80.61,83.66,72.59
R,0.5,41,4.88,1.25,1.14,"Detmers, Reid",1.23,672282,LAA,26.83,33.33,Sinker,SI,0,2094.24,76.26,93.45,63.64
R,0,2,0,0,0,"Detmers, Reid",0.06,672282,LAA,0,0,Unknown,UNK,0,0,0,0,0
R,0,1,0,1.06,1.19,"Detmers, Reid",0.03,672282,LAA,0,0,Pitch Out,PO,0,2081,0,87.3,0
L,0.37,598,25.08,0.75,1.45,"Farris, Mitch",46.39,815083,LAA,51,18.43,4-Seam Fastball,FF,7.82,2171.74,85.65,91.76,61.97
L,0.21,301,28.9,1.33,-0.03,"Farris, Mitch",23.35,815083,LAA,26.91,40,Changeup,CH,44.37,1686.62,78.78,78.96,66.67
L,0.4,161,26.71,0.02,0.84,"Farris, Mitch",12.49,815083,LAA,51.55,33.33,Cutter,FC,26.74,2112.29,88.6,88.64,72.29
L,0.33,157,31.85,-0.25,-0.39,"Farris, Mitch",12.18,815083,LAA,36.31,35,Slider,SL,31.25,2415.52,81.93,81.55,50.88
L,0.33,72,25,0,0,"Farris, Mitch",5.59,815083,LAA,0,33.33,Unknown,UNK,25,0,93.5,0,0
R,0.25,672,35.42,-0.13,0.18,"Fermin, José",58.49,820862,LAA,45.09,43.63,Slider,SL,37.78,2526.89,82.66,90.45,65.68
R,0.39,317,28.39,-1.28,1.04,"Fermin, José",27.59,820862,LAA,56.47,15.22,Sinker,SI,16.3,2322.89,86.29,96.36,63.69
R,0.35,81,9.88,-1.24,0.91,"Fermin, José",7.05,820862,LAA,37.04,19.61,Changeup,CH,15.79,2130.14,79.19,93,93.33
R,0.64,76,10.53,-0.61,1.43,"Fermin, José",6.61,820862,LAA,46.05,19.51,4-Seam Fastball,FF,13.51,2274.69,81.41,96.48,82.86
R,0.7,3,0,-0.11,0.05,"Fermin, José",0.26,820862,LAA,0,0,Unknown,UNK,0,2453,0,91,0
R,0.32,44,29.55,-0.83,1.02,"Frazier, Adam",55.7,624428,LAA,54.55,35,Other,FA,0,1843.8,77.19,72.52,37.5
R,0.55,27,3.7,-0.35,1.27,"Frazier, Adam",34.18,624428,LAA,14.81,34.78,Eephus,EP,0,1299.48,80.3,50.53,100
R,0.49,8,0,0.49,-0.18,"Frazier, Adam",10.13,624428,LAA,0,25,Curveball,CU,0,1775,81.7,55.82,0
R,0.41,50,16,-0.16,1.76,"Heineman, Tyler",65.79,623168,LAA,26,54.05,Eephus,EP,0,1291.74,78.08,47.2,69.23
R,0.35,26,23.08,-0.33,1.84,"Heineman, Tyler",34.21,623168,LAA,42.31,40,Other,FA,0,1501.19,87.86,55.76,63.64
R,0.32,470,31.49,0.16,0.76,"Johnson, Ryan",31.97,696270,LAA,51.7,33.92,Cutter,FC,23.91,2478.1,80.21,89.29,62.96
R,0.51,362,16.57,-1.17,0.5,"Johnson, Ryan",24.63,696270,LAA,53.59,15.48,Sinker,SI,1.91,2224.21,86.43,92.04,67.53
R,0.24,360,25.83,-1.12,0.14,"Johnson, Ryan",24.49,696270,LAA,35.83,29,Split-Finger,FS,36.65,1860.38,79.14,84.68,72.87
R,0.33,274,32.85,0.74,0.49,"Johnson, Ryan",18.64,696270,LAA,50.36,36.03,Sweeper,ST,29.23,2440.43,81.19,80.02,58.7
R,0,4,0,0.61,0.08,"Johnson, Ryan",0.27,696270,LAA,25,0,Slider,SL,0,2619.25,84.4,84.35,100
R,0.21,34,35.29,-0.79,1.26,"Joyce, Ben",54.84,690829,LAA,64.71,41.67,4-Seam Fastball,FF,18.75,2330.59,79.13,101.33,50
R,0.2,26,23.08,-1.11,0.2,"Joyce, Ben",41.94,690829,LAA,26.92,21.05,Sinker,SI,66.67,1724.62,70.77,96.06,71.43
R,0.03,2,50,0.65,-0.1,"Joyce, Ben",3.23,690829,LAA,50,100,Slider,SL,0,2712,79.7,88.6,0
R,0.25,119,23.53,-0.52,1.43,"Kerry, Brett",44.57,695049,LAA,48.74,29.51,4-Seam Fastball,FF,9.09,2170.66,85.42,91.62,63.79
R,0.37,78,34.62,0.07,0.06,"Kerry, Brett",29.21,695049,LAA,44.87,53.49,Slider,SL,30,1951.5,81.98,85.84,77.14
R,0.03,61,29.51,-1.07,1.05,"Kerry, Brett",22.85,695049,LAA,45.9,27.27,Changeup,CH,39.29,1889.38,74.91,81.6,67.86
R,0.52,6,0,1.02,-0.57,"Kerry, Brett",2.25,695049,LAA,33.33,0,Sweeper,ST,0,2611,91,79.57,100
R,0,3,33.33,0.83,-1.09,"Kerry, Brett",1.12,695049,LAA,66.67,0,Curveball,CU,0,2453.67,80.5,78.13,50
L,0.3,294,17.01,0.56,1.41,"Kikuchi, Yusei",35.42,579328,LAA,52.04,21.28,4-Seam Fastball,FF,14.1,2264.45,83.92,95.39,82.35
L,0.32,189,32.28,-0.31,0.09,"Kikuchi, Yusei",22.77,579328,LAA,56.61,39.02,Slider,SL,23,2411.89,85.02,86.74,63.55
L,0.36,181,27.07,0.81,0.72,"Kikuchi, Yusei",21.81,579328,LAA,38.67,32.43,Split-Finger,FS,26.51,1599.48,81.48,86.51,67.14
L,0.64,90,27.78,-0.16,0.76,"Kikuchi, Yusei",10.84,579328,LAA,55.56,15,Cutter,FC,22.86,2299.84,88.47,89.9,58
L,0.36,76,31.58,-0.61,-0.76,"Kikuchi, Yusei",9.16,579328,LAA,39.47,32.61,Curveball,CU,22.58,2587.75,82.04,78.71,53.33
R,0.43,153,25.49,-1.04,1.28,"Klassen, George",39.84,691946,LAA,47.71,13.75,4-Seam Fastball,FF,25.42,2310.54,84.4,96.53,65.75
R,0.38,90,18.89,-1.25,0.46,"Klassen, George",23.44,691946,LAA,48.89,13.04,Changeup,CH,18.42,1491.2,84.94,87.15,72.73
R,0.32,88,31.82,-0.03,0.09,"Klassen, George",22.92,691946,LAA,32.95,44.07,Slider,SL,47.06,2315.68,78.04,90.69,86.21
R,0.7,27,25.93,-1.2,1.26,"Klassen, George",7.03,691946,LAA,37.04,17.65,Sinker,SI,33.33,2305.74,82.1,97.14,60
R,0.45,26,11.54,0.5,-0.46,"Klassen, George",6.77,691946,LAA,26.92,0,Curveball,CU,33.33,2462.69,88.8,85.09,85.71
R,0.38,687,25.62,-1.07,0.38,"Kochanowicz, Jack",37.64,686799,LAA,51.82,24.47,Sinker,SI,15.92,2136.93,87.64,95.71,65.45
R,0.32,422,27.49,-0.85,0.06,"Kochanowicz, Jack",23.12,686799,LAA,51.18,29.13,Changeup,CH,31.98,2159.66,79.29,90.01,75
R,0.35,416,24.28,-0.56,1.15,"Kochanowicz, Jack",22.79,686799,LAA,44.47,29.87,4-Seam Fastball,FF,17.01,2279.95,82.92,96.2,67.57
R,0.36,290,27.59,0.48,-0.33,"Kochanowicz, Jack",15.89,686799,LAA,37.24,18.68,Slider,SL,33.7,2820.17,80.99,85.76,53.7
R,0,10,0,0,0,"Kochanowicz, Jack",0.55,686799,LAA,0,0,Unknown,UNK,0,0,0,0,0
L,0.47,91,28.57,1.34,0.93,"Lucchesi, Joey",52.91,664192,LAA,45.05,32,Sinker,SI,0,2230.45,81.45,91.65,41.46
L,0.38,45,26.67,-0.64,-0.42,"Lucchesi, Joey",26.16,664192,LAA,13.33,28.21,Curveball,CU,35.71,2081.16,83.64,77.49,50
L,0.57,22,4.55,0.67,1.21,"Lucchesi, Joey",12.79,664192,LAA,36.36,7.14,4-Seam Fastball,FF,11.11,2239.64,94.25,92.47,100
L,0,13,15.38,0.54,0.12,"Lucchesi, Joey",7.56,664192,LAA,30.77,0,Split-Finger,FS,33.33,1198.62,60.4,81.45,75
L,0.7,1,0,0,0,"Lucchesi, Joey",0.58,664192,LAA,0,0,Unknown,UNK,0,0,0,0,0
R,0.35,86,26.74,-1.11,1.1,"Manoah, Alek",36.91,666201,LAA,48.84,20.45,Sinker,SI,22.86,2054.9,82.98,87.24,61.9
R,0.38,84,16.67,-1.26,0.72,"Manoah, Alek",36.05,666201,LAA,39.29,25.49,Changeup,CH,11.43,1870.1,82.76,83.75,66.67
R,0.36,35,25.71,0.88,-0.04,"Manoah, Alek",15.02,666201,LAA,31.43,12.5,Slider,SL,28.57,2123.71,85.26,76.97,36.36
R,0.43,26,23.08,-0.4,1.5,"Manoah, Alek",11.16,666201,LAA,53.85,33.33,4-Seam Fastball,FF,7.69,2284.15,92.98,89.37,64.29
R,0,2,0,-0.52,1.54,"Manoah, Alek",0.86,666201,LAA,0,0,Unknown,UNK,0,0,0,94.6,0
R,0.24,93,32.26,-0.9,1.33,"Murphy, Luke",62.84,684665,LAA,47.31,18.37,4-Seam Fastball,FF,21.88,2261.63,81.8,95.78,52.27
R,0.31,30,6.67,0.13,0.42,"Murphy, Luke",20.27,684665,LAA,26.67,9.09,Cutter,FC,0,2228.3,79.58,90.27,100
R,0.82,13,15.38,-1.19,0.25,"Murphy, Luke",8.78,684665,LAA,30.77,22.22,Changeup,CH,0,1494.15,82.48,91.47,50
R,0.17,12,16.67,0.66,0.1,"Murphy, Luke",8.11,684665,LAA,41.67,42.86,Slider,SL,25,2205.08,79.38,83.87,100
R,0.23,631,32.81,0.42,1.64,"Natera Jr., Samy",81.31,696519,LAA,55.47,24.2,4-Seam Fastball,FF,29.67,2321.65,82.99,94.72,66.29
R,0.2,137,31.39,-0.59,0.65,"Natera Jr., Samy",17.65,696519,LAA,30.66,30.53,Slider,SL,54.24,2580.28,80.74,85.08,71.43
R,0,8,0,0.79,0.85,"Natera Jr., Samy",1.03,696519,LAA,0,37.5,Split-Finger,FS,0,1550,62.9,88.18,0
R,0.56,19,21.05,1.13,0.3,"Peralta, Sammy",38.78,671111,LAA,52.63,22.22,Sinker,SI,0,2145.11,64,89.44,60
R,0.66,10,20,-0.95,0.14,"Peralta, Sammy",20.41,671111,LAA,70,0,Sweeper,ST,0,2516.3,88.5,80.43,71.43
R,0.26,9,22.22,1.1,0.09,"Peralta, Sammy",18.37,671111,LAA,33.33,33.33,Changeup,CH,40,1911.67,88.8,84.58,100
R,0,7,42.86,-0.33,0.47,"Peralta, Sammy",14.29,671111,LAA,57.14,0,Slider,SL,0,2483.57,98.2,80.7,25
R,0,4,50,0.76,0.56,"Peralta, Sammy",8.16,671111,LAA,50,50,4-Seam Fastball,FF,0,2177,0,89.3,0
L,0.36,538,23.05,0.3,1.55,"Pomeranz, Drew",70.33,519141,LAA,53.16,30.56,4-Seam Fastball,FF,16.78,2587.09,82.56,92.11,73.08
L,0.31,203,20.2,-0.32,-0.78,"Pomeranz, Drew",26.54,519141,LAA,40.89,20,Knuckle Curve,KC,18.07,2241.6,83.04,84.32,71.08
L,0,24,0,0,0,"Pomeranz, Drew",3.14,519141,LAA,0,0,Unknown,UNK,0,0,0,0,0
R,0.41,824,23.54,-0.96,1.31,"Rodriguez, Grayson",52.55,680570,LAA,58.86,24.19,4-Seam Fastball,FF,12,2269.77,84.8,96.14,70.72
R,0.34,370,27.84,-0.9,0.42,"Rodriguez, Grayson",23.6,680570,LAA,38.92,29.65,Changeup,CH,35.23,1745.7,81.76,83.05,75.69
R,0.34,188,29.79,0.44,0.05,"Rodriguez, Grayson",11.99,680570,LAA,43.62,33.96,Slider,SL,37.5,2394.5,81.45,84.5,73.17
R,0.39,172,26.74,0.59,-0.7,"Rodriguez, Grayson",10.97,680570,LAA,43.6,22.68,Curveball,CU,18.03,2681.05,81.14,80.69,52
R,0,14,0,0,0,"Rodriguez, Grayson",0.89,680570,LAA,0,0,Unknown,UNK,0,0,0,0,0
R,0.36,124,33.87,1.61,0.61,"Sandlin, Nick",54.39,680704,LAA,51.61,18.33,Slider,SL,30.43,2700.61,82.89,76.99,54.69
R,0.29,52,13.46,-1.01,-0.06,"Sandlin, Nick",22.81,680704,LAA,23.08,22.5,Split-Finger,FS,30,1736.97,79.06,84.4,91.67
R,0.16,31,6.45,-1,1,"Sandlin, Nick",13.6,680704,LAA,35.48,5,4-Seam Fastball,FF,0,2357.62,86.23,91.35,81.82
R,0.82,21,14.29,-1.32,0.27,"Sandlin, Nick",9.21,680704,LAA,52.38,20,Sinker,SI,9.09,2331.47,92.07,91.5,81.82
R,0.41,41,36.59,-0.2,0.35,"Saucedo, Tayler",25.79,642048,LAA,48.78,38.1,Slider,SL,45.83,2353.93,74.22,86.83,80
R,0.08,39,35.9,-0.69,0.43,"Saucedo, Tayler",24.53,642048,LAA,38.46,33.33,Sweeper,ST,61.11,2368,68.26,82.74,66.67
R,0.35,34,32.35,1.45,0.37,"Saucedo, Tayler",21.38,642048,LAA,47.06,22.22,Sinker,SI,31.25,2318.88,83.64,92.41,75
R,0.42,30,20,0.85,1.14,"Saucedo, Tayler",18.87,642048,LAA,50,20,4-Seam Fastball,FF,31.25,2412.77,87.46,92.73,86.67
R,0,15,20,1.28,0.67,"Saucedo, Tayler",9.43,642048,LAA,33.33,20,Changeup,CH,42.86,2216.13,51.5,86.15,100
R,0.21,839,32.3,-1.39,0.45,"Ureña, Walbert",31.03,700712,LAA,42.43,39.13,Changeup,CH,35.9,1699.19,77.76,90.58,63.48
R,0.36,827,26.12,-1.3,0.58,"Ureña, Walbert",30.58,700712,LAA,48.25,28.97,Sinker,SI,16.67,2168.14,84.27,97.8,63.66
R,0.29,606,25.25,-0.75,1.06,"Ureña, Walbert",22.41,700712,LAA,52.64,25.44,4-Seam Fastball,FF,18.44,2255.35,83.48,97.75,65.52
R,0.22,423,28.13,0.68,-0.08,"Ureña, Walbert",15.64,700712,LAA,36.17,22.96,Sweeper,ST,35.46,2477.6,81.09,86.7,51.63
R,0,7,0,0,0,"Ureña, Walbert",0.26,700712,LAA,0,0,Unknown,UNK,0,0,0,0,0
R,0,2,0,-0.49,0.75,"Ureña, Walbert",0.07,700712,LAA,0,0,Pitch Out,PO,0,1903,0,84.7,0
R,0.48,364,31.04,0.1,0.62,"Watson, Ryan",25.54,670245,LAA,63.74,32.58,Cutter,FC,15.82,2090.75,82.83,90.06,65.95
R,0.23,312,26.92,0.99,0.44,"Watson, Ryan",21.89,670245,LAA,43.59,28.41,Sweeper,ST,30.07,2126.91,79.85,84.84,68.38
R,0.38,272,19.12,-0.59,1.31,"Watson, Ryan",19.09,670245,LAA,49.63,32.12,4-Seam Fastball,FF,17.93,2222.51,86.42,94.06,74.81
R,0.48,246,20.73,-1.35,0.7,"Watson, Ryan",17.26,670245,LAA,45.53,31.34,Sinker,SI,14.75,2186.09,84.86,93.49,71.43
R,0.22,216,25.93,1.03,-0.96,"Watson, Ryan",15.16,670245,LAA,31.48,29.05,Curveball,CU,33.75,2232.32,85.66,82.83,54.41
R,0.03,15,20,-0.92,0.42,"Watson, Ryan",1.05,670245,LAA,0,26.67,Split-Finger,FS,75,1353.4,72.6,89.07,0
R,0.22,25,24,-1.41,0.21,"Weiman, Blake",42.37,676620,LAA,44,28.57,Sweeper,ST,23.08,2656.96,77.48,79.15,81.82
R,0.3,19,78.95,-0.75,-0.19,"Weiman, Blake",32.2,676620,LAA,89.47,100,Slider,SL,50,2599.11,68.45,82.63,35.29
R,0.31,10,30,1.1,0.8,"Weiman, Blake",16.95,676620,LAA,70,0,Sinker,SI,0,2247.6,90.5,90.86,57.14
R,0.22,4,0,0.88,-0.11,"Weiman, Blake",6.78,676620,LAA,0,25,Changeup,CH,0,1900.25,101.7,86.38,0
R,0,1,100,0.14,1.05,"Weiman, Blake",1.69,676620,LAA,0,0,4-Seam Fastball,FF,0,2220,0,90.5,0
L,0.45,134,14.93,0.92,1.13,"Barnes, Charlie",33.33,656212,LAD,43.28,15.79,4-Seam Fastball,FF,7.69,2025.66,86.9,89.34,68.97
L,0.3,86,25.58,1.4,0.47,"Barnes, Charlie",21.39,656212,LAD,58.14,27.78,Sinker,SI,4.76,2005.05,92.86,89.18,64
L,0.47,84,26.19,-0.43,0.03,"Barnes, Charlie",20.9,656212,LAD,33.33,32.14,Slider,SL,35.29,2468.9,90.06,83.57,57.14
L,0.42,72,19.44,1.44,0.28,"Barnes, Charlie",17.91,656212,LAD,33.33,41.67,Changeup,CH,16.67,1693.92,80.96,82.35,66.67
L,0.41,26,38.46,-1.5,-0.22,"Barnes, Charlie",6.47,656212,LAD,61.54,0,Sweeper,ST,0,2489.77,88.62,78.22,50
R,0.55,64,29.69,-0.24,1.53,"Casparius, Ben",39.75,676508,LAD,35.94,24.39,4-Seam Fastball,FF,36.36,2470.59,87.76,95.81,52.17
R,0.21,46,28.26,0.95,0.17,"Casparius, Ben",28.57,676508,LAD,34.78,43.33,Sweeper,ST,27.27,3083.48,80.28,87.12,56.25
R,0.35,26,38.46,0.76,-1.27,"Casparius, Ben",16.15,676508,LAD,50,15.38,Curveball,CU,22.22,3083.96,89.33,81.22,53.85
R,0.25,22,50,0.35,0.93,"Casparius, Ben",13.66,676508,LAD,40.91,69.23,Cutter,FC,41.67,2718.95,84.6,93.16,33.33
R,0,3,33.33,-1.31,0.14,"Casparius, Ben",1.86,676508,LAD,33.33,0,Changeup,CH,0,1837,0,90.73,0
R,0.3,520,32.31,0.52,1.64,"Dreyer, Jack",46.97,676263,LAD,53.27,37.04,4-Seam Fastball,FF,24.12,2466.97,82.44,93.96,60.29
R,0.28,414,26.33,-0.25,0.33,"Dreyer, Jack",37.4,676263,LAD,44.93,31.14,Slider,SL,28.44,2402.38,82.14,88.68,79.03
R,0.24,162,31.48,-0.55,-1.4,"Dreyer, Jack",14.63,676263,LAD,45.06,24.72,Curveball,CU,20.34,2560.59,79.99,81.06,50.68
R,0,11,0,0,0,"Dreyer, Jack",0.99,676263,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.36,207,26.57,-0.98,1,"Díaz, Edwin",56.25,621242,LAD,43.96,26.72,4-Seam Fastball,FF,14.12,2329.19,82.49,96.17,59.34
R,0.38,154,24.03,0.18,0.28,"Díaz, Edwin",41.85,621242,LAD,42.21,41.57,Slider,SL,20.73,2300.76,86.23,88.96,69.23
R,0,7,0,0,0,"Díaz, Edwin",1.9,621242,LAD,0,0,Unknown,UNK,0,0,0,0,0
L,0.41,55,10.91,0.81,0.94,"Eder, Jake",63.95,671109,LAD,60,27.27,4-Seam Fastball,FF,6.06,2028.25,88,95.03,81.82
L,0.69,25,8,-0.4,0.07,"Eder, Jake",29.07,671109,LAD,32,35.29,Slider,SL,14.29,2289.12,95.34,86.07,100
L,0,4,0,-0.68,-1,"Eder, Jake",4.65,671109,LAD,50,0,Curveball,CU,0,2692.5,63.4,77.9,100
L,0,2,0,1.05,0.43,"Eder, Jake",2.33,671109,LAD,0,0,Changeup,CH,0,1777,0,85.2,0
R,0.21,97,40.21,-0.56,1.32,"Gervase, Paul",47.09,801434,LAD,45.36,33.96,4-Seam Fastball,FF,35.71,2209.55,82.09,92.68,54.55
R,0.28,79,21.52,0.49,-0.41,"Gervase, Paul",38.35,801434,LAD,40.51,19.15,Slider,SL,17.24,2389.99,84.02,83,62.5
R,0.44,26,23.08,0.07,0.92,"Gervase, Paul",12.62,801434,LAD,61.54,30,Cutter,FC,0,2259.46,80.86,90.27,62.5
R,0,4,0,-0.8,0.16,"Gervase, Paul",1.94,801434,LAD,0,50,Changeup,CH,0,1317.5,74.5,86.8,0
R,0.29,246,38.62,-0.89,1.19,"Glasnow, Tyler",27.3,607192,LAD,57.72,24.04,Sinker,SI,19.15,2483.1,85.74,95.75,48.59
R,0.36,245,31.02,-0.04,1.33,"Glasnow, Tyler",27.19,607192,LAD,58.37,29.41,4-Seam Fastball,FF,10.71,2535.73,82.37,95.41,57.34
R,0.19,192,31.77,0.52,-1.34,"Glasnow, Tyler",21.31,607192,LAD,36.46,26.23,Knuckle Curve,KC,44.74,2795.13,86.35,80.31,62.86
R,0.17,143,29.37,0.29,0.06,"Glasnow, Tyler",15.87,607192,LAD,39.86,29.07,Slider,SL,36.36,2636.43,82.75,89.32,71.93
R,0.01,69,31.88,0.2,-1.22,"Glasnow, Tyler",7.66,607192,LAD,21.74,38.89,Curveball,CU,56.67,2874.51,74.66,83.9,60
R,0,6,0,0,0,"Glasnow, Tyler",0.67,607192,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.42,422,18.72,-0.72,1.18,"Halvorsen, Seth",63.08,678020,LAD,48.58,22.12,4-Seam Fastball,FF,11.73,2297.53,86.63,98.88,72.2
R,0.24,183,31.69,0.41,-0.23,"Halvorsen, Seth",27.35,678020,LAD,36.07,29.06,Slider,SL,46.25,2619.1,76.74,86.2,69.7
R,0.66,52,42.31,-0.96,0.49,"Halvorsen, Seth",7.77,678020,LAD,48.08,51.85,Split-Finger,FS,41.38,1610.17,84.47,90.2,60
R,0,12,0,0,0,"Halvorsen, Seth",1.79,678020,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.29,387,24.03,-0.72,1.28,"Henriquez, Edgardo",33.83,683618,LAD,47.55,28.08,4-Seam Fastball,FF,27.14,2513.3,83.25,100.51,77.17
R,0.29,299,24.75,-1.32,0.96,"Henriquez, Edgardo",26.14,683618,LAD,50.5,39.19,Sinker,SI,12.34,2471.19,78.3,100.74,63.58
R,0.23,253,29.25,0.56,0.05,"Henriquez, Edgardo",22.12,683618,LAD,36.36,34.16,Slider,SL,40.71,2687.26,77.17,87.84,63.04
R,0.24,145,37.93,0.15,0.81,"Henriquez, Edgardo",12.67,683618,LAD,48.97,41.89,Cutter,FC,37.66,2650.75,84.49,94.78,64.79
R,0.29,55,21.82,0.91,-1.07,"Henriquez, Edgardo",4.81,683618,LAD,20,18.18,Curveball,CU,33.33,2893.78,74.61,82.26,36.36
R,0,5,0,0,0,"Henriquez, Edgardo",0.44,683618,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.26,216,28.24,0.31,0.16,"Hernández, Jonathan",43.64,642546,LAD,41.2,28.35,Slider,SL,25.84,2471.64,81.49,89.15,59.55
R,0.41,172,23.84,-1.46,0.46,"Hernández, Jonathan",34.75,642546,LAD,54.07,27.85,Sinker,SI,5.13,2262.81,86.48,96.99,60.22
R,0.23,96,16.67,-1.01,1.08,"Hernández, Jonathan",19.39,642546,LAD,50,18.75,4-Seam Fastball,FF,8.7,2377.98,87.68,97.26,77.08
R,0.45,10,30,-0.73,0.08,"Hernández, Jonathan",2.02,642546,LAD,40,50,Split-Finger,FS,42.86,1595.9,83.75,91.32,100
R,0,1,0,0,0,"Hernández, Jonathan",0.2,642546,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.27,470,30.21,-0.72,1.4,"Hurt, Kyle",55.29,669165,LAD,57.87,21.72,4-Seam Fastball,FF,27.92,2077.71,86.42,96.43,72.43
R,0.33,293,30.72,-1.15,0.29,"Hurt, Kyle",34.47,669165,LAD,47.44,37.01,Changeup,CH,34.94,1339.49,81.94,88.56,78.42
R,0.36,83,43.37,0.08,0.12,"Hurt, Kyle",9.76,669165,LAD,45.78,31.11,Slider,SL,36.67,2171.33,82.21,87.96,42.11
R,0,4,0,0,0,"Hurt, Kyle",0.47,669165,LAD,0,0,Unknown,UNK,0,0,0,0,0
L,0.41,58,17.24,-0.1,0.43,"Irvin, Cole",28.43,608344,LAD,62.07,36.36,Cutter,FC,5.56,1981.28,83.58,84.96,77.78
L,0.44,46,26.09,1.21,0.91,"Irvin, Cole",22.55,608344,LAD,39.13,21.43,Sinker,SI,12.5,1961.74,85.47,89.93,55.56
L,0.5,44,18.18,0.98,0.54,"Irvin, Cole",21.57,608344,LAD,40.91,38.46,Changeup,CH,28.57,1419.95,79.85,82.04,100
L,0.3,42,19.05,0.81,1.19,"Irvin, Cole",20.59,608344,LAD,52.38,20,4-Seam Fastball,FF,10,1966.86,82.01,90.78,72.73
L,0.08,14,14.29,-0.86,-0.46,"Irvin, Cole",6.86,608344,LAD,42.86,50,Slurve,SV,20,1916.14,67.55,74.89,100
R,0.29,604,31.13,-0.77,1.3,"Klein, Will",51.49,694361,LAD,51.32,29.59,4-Seam Fastball,FF,17.79,2209.24,85.39,97.5,53.55
R,0.24,328,28.96,1.1,-0.29,"Klein, Will",27.96,694361,LAD,52.13,36.31,Sweeper,ST,25,2513.73,78.76,88.56,69.59
R,0.28,183,20.77,0.71,-1.11,"Klein, Will",15.6,694361,LAD,26.78,15.67,Curveball,CU,23.4,2473.45,82.4,85.02,53.06
R,0.46,51,23.53,0.16,0.44,"Klein, Will",4.35,694361,LAD,43.14,17.24,Slider,SL,21.05,2373.33,89.15,91.1,63.64
R,0,7,0,0,0,"Klein, Will",0.6,694361,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.62,46,32.61,-0.35,1.58,"Knack, Landon",38.33,689017,LAD,67.39,33.33,4-Seam Fastball,FF,22.22,2437.78,89.45,93.87,70.97
R,0.08,33,21.21,-0.82,0.88,"Knack, Landon",27.5,689017,LAD,30.3,47.83,Changeup,CH,26.32,1742.88,83.28,85.31,80
R,0.43,23,17.39,0.27,0.41,"Knack, Landon",19.17,689017,LAD,56.52,10,Slider,SL,10,2583.35,82.41,86.92,69.23
R,0.47,18,44.44,0.71,-1.28,"Knack, Landon",15,689017,LAD,55.56,0,Knuckle Curve,KC,0,2958.17,73.23,80.63,30
R,0.36,850,24,0.75,1.29,"Lauer, Eric",43.17,641778,LAD,53.53,34.68,4-Seam Fastball,FF,16.53,2177.73,81.64,91.06,74.95
R,0.31,411,23.36,-0.12,0.69,"Lauer, Eric",20.87,641778,LAD,51.09,36.32,Cutter,FC,18.61,2389.43,78.9,87.38,75.24
R,0.31,310,14.52,1.07,0.54,"Lauer, Eric",15.74,641778,LAD,35.48,30,Changeup,CH,11.43,1397.34,84.28,84.44,72.73
R,0.38,216,28.7,-0.75,-0.77,"Lauer, Eric",10.97,641778,LAD,47.22,21.93,Curveball,CU,14.29,2409.66,82.93,75.74,50.98
R,0.24,180,16.11,-0.47,0.27,"Lauer, Eric",9.14,641778,LAD,42.78,25.24,Slider,SL,16.09,2343.18,83.49,82.7,79.22
R,0,2,0,0,0,"Lauer, Eric",0.1,641778,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.2,71,30.99,0.15,0.48,"Mills, Wyatt",35.68,670090,LAD,50.7,17.14,Slider,SL,25,2361.62,79.04,82.88,72.22
R,0.38,51,11.76,-0.85,0.57,"Mills, Wyatt",25.63,670090,LAD,43.14,10.34,4-Seam Fastball,FF,0,2008.55,76.03,90.52,72.73
R,0.44,49,18.37,-1.18,-0.02,"Mills, Wyatt",24.62,670090,LAD,46.94,11.54,Sinker,SI,19.05,1918.69,85.8,89.98,78.26
R,0.36,26,15.38,0.68,0.71,"Mills, Wyatt",13.07,670090,LAD,19.23,33.33,Sweeper,ST,11.11,2492.92,83.3,81.04,40
R,0,2,0,0,0,"Mills, Wyatt",1.01,670090,LAD,0,0,Unknown,UNK,0,0,0,0,0
R,0.26,919,29.27,-0.4,1.17,"Ohtani, Shohei",44.01,660271,LAD,59.52,29.84,4-Seam Fastball,FF,23.72,2490.84,85.12,98.02,72.21
R,0.22,606,38.12,1.26,0.28,"Ohtani, Shohei",29.02,660271,LAD,48.68,35.05,Sweeper,ST,38.06,2727.3,79.46,84.97,53.9
